name	dataset	caption	audio_path	duration	mel_path	struct_cap
Wind_noise_sounds_and_a_train_goes_by_with_horn_sounds.wav	audiocaps	Wind noise sounds and a train goes by with horn sounds	audio_wav_train/Wind_noise_sounds_and_a_train_goes_by_with_horn_sounds.wav	10.0	audio_wav_train_mel/Wind_noise_sounds_and_a_train_goes_by_with_horn_sounds_mel.npy.npy	<wind noise sounds& all>@<train goes by& start>@<horn sounds& mid>
A_woman_delivering_a_speech_over_a_microphone.wav	audiocaps	A woman delivering a speech over a microphone	audio_wav_train/A_woman_delivering_a_speech_over_a_microphone.wav	10.0	audio_wav_train_mel/A_woman_delivering_a_speech_over_a_microphone_mel.npy.npy	<woman delivering a speech over a microphone& all>
A_man_speaks_then_banging_of_metal_followed_by_animal_grunts.wav	audiocaps	A man speaks then banging of metal followed by animal grunts	audio_wav_train/A_man_speaks_then_banging_of_metal_followed_by_animal_grunts.wav	10.0	audio_wav_train_mel/A_man_speaks_then_banging_of_metal_followed_by_animal_grunts_mel.npy.npy	<man speaks& all>@<banging of metal& mid>@<animal grunts& end>
A_man_speaks_with_birds_chirping_in_the_distance.wav	audiocaps	A man speaks with birds chirping in the distance	audio_wav_train/A_man_speaks_with_birds_chirping_in_the_distance.wav	10.0	audio_wav_train_mel/A_man_speaks_with_birds_chirping_in_the_distance_mel.npy.npy	<man speaks& all>@<birds chirping& all>
A_baby_is_crying_loudly.wav	audiocaps	A baby is crying loudly	audio_wav_train/A_baby_is_crying_loudly.wav	10.0	audio_wav_train_mel/A_baby_is_crying_loudly_mel.npy.npy	<baby crying loudly& all>
A_clock_ticking_followed_by_bells_chiming.wav	audiocaps	A clock ticking followed by bells chiming	audio_wav_train/A_clock_ticking_followed_by_bells_chiming.wav	10.0	audio_wav_train_mel/A_clock_ticking_followed_by_bells_chiming_mel.npy.npy	<clock ticking& all>@<bells chiming& end>
A_child_cries_and_yells_and_an_adult_speaks_in_response.wav	audiocaps	A child cries and yells and an adult speaks in response	audio_wav_train/A_child_cries_and_yells_and_an_adult_speaks_in_response.wav	10.0	audio_wav_train_mel/A_child_cries_and_yells_and_an_adult_speaks_in_response_mel.npy.npy	<child cries and yells& all>@<adult speaks in response& mid>
Multiple_large_explosions.wav	audiocaps	Multiple large explosions	audio_wav_train/Multiple_large_explosions.wav	10.0	audio_wav_train_mel/Multiple_large_explosions_mel.npy.npy	<multiple large explosions& all>
Traffic_runs_by,_some_digital_bells_ring.wav	audiocaps	Traffic runs by, some digital bells ring	audio_wav_train/Traffic_runs_by,_some_digital_bells_ring.wav	10.0	audio_wav_train_mel/Traffic_runs_by,_some_digital_bells_ring_mel.npy.npy	<traffic runs by& all>@<digital bells ring& all>
Rapid_beeping_sheep_bleating_and_man_speaking.wav	audiocaps	Rapid beeping sheep bleating and man speaking	audio_wav_train/Rapid_beeping_sheep_bleating_and_man_speaking.wav	10.0	audio_wav_train_mel/Rapid_beeping_sheep_bleating_and_man_speaking_mel.npy.npy	<rapid beeping& all>@<sheep bleating& mid>@<man speaking& end>
Clanking_together_with_tapping_and_birds_chirping_followed_by_brief_female_speech.wav	audiocaps	Clanking together with tapping and birds chirping followed by brief female speech	audio_wav_train/Clanking_together_with_tapping_and_birds_chirping_followed_by_brief_female_speech.wav	10.0	audio_wav_train_mel/Clanking_together_with_tapping_and_birds_chirping_followed_by_brief_female_speech_mel.npy.npy	<clanking together& start>@<tapping& mid>@<birds chirping& mid>@<female speech& end>
An_aircraft_flying_in_the_distance_as_wind_blows_heavily_into_a_microphone.wav	audiocaps	An aircraft flying in the distance as wind blows heavily into a microphone	audio_wav_train/An_aircraft_flying_in_the_distance_as_wind_blows_heavily_into_a_microphone.wav	10.0	audio_wav_train_mel/An_aircraft_flying_in_the_distance_as_wind_blows_heavily_into_a_microphone_mel.npy.npy	<aircraft flying& all>@<wind blows heavily& all>
Loud_shaking_of_loose_objects_against_a_plastic_surface.wav	audiocaps	Loud shaking of loose objects against a plastic surface	audio_wav_train/Loud_shaking_of_loose_objects_against_a_plastic_surface.wav	10.0	audio_wav_train_mel/Loud_shaking_of_loose_objects_against_a_plastic_surface_mel.npy.npy	<loud shaking of loose objects against a plastic surface& all>
Birds_are_flapping_their_wings_and_some_bird_call.wav	audiocaps	Birds are flapping their wings and some bird call	audio_wav_train/Birds_are_flapping_their_wings_and_some_bird_call.wav	10.0	audio_wav_train_mel/Birds_are_flapping_their_wings_and_some_bird_call_mel.npy.npy	<birds flapping their wings& all>@<bird call& all>
Birds_flapping_their_wings_and_cooing.wav	audiocaps	Birds flapping their wings and cooing	audio_wav_train/Birds_flapping_their_wings_and_cooing.wav	10.0	audio_wav_train_mel/Birds_flapping_their_wings_and_cooing_mel.npy.npy	<birds flapping their wings& all>@<birds cooing& all>
A_baby_cries_and_then_a_woman_speaks_while_pumping_something_with_air.wav	audiocaps	A baby cries and then a woman speaks while pumping something with air	audio_wav_train/A_baby_cries_and_then_a_woman_speaks_while_pumping_something_with_air.wav	10.0	audio_wav_train_mel/A_baby_cries_and_then_a_woman_speaks_while_pumping_something_with_air_mel.npy.npy	<baby cries& start>@<woman speaks& mid>@<pumping sound& end>
A_woman_whispering_while_someone_is_snoring_in_the_background.wav	audiocaps	A woman whispering while someone is snoring in the background	audio_wav_train/A_woman_whispering_while_someone_is_snoring_in_the_background.wav	10.0	audio_wav_train_mel/A_woman_whispering_while_someone_is_snoring_in_the_background_mel.npy.npy	<woman whispering& all>@<someone snoring& all>
Chatter_and_then_a_car_horn_beeping.wav	audiocaps	Chatter and then a car horn beeping	audio_wav_train/Chatter_and_then_a_car_horn_beeping.wav	10.0	audio_wav_train_mel/Chatter_and_then_a_car_horn_beeping_mel.npy.npy	<chatter& all>@<car horn beeping& mid>
A_door_creaks_open_slowly.wav	audiocaps	A door creaks open slowly	audio_wav_train/A_door_creaks_open_slowly.wav	10.0	audio_wav_train_mel/A_door_creaks_open_slowly_mel.npy.npy	<door creaks open slowly& all>
Someone_makes_fart_spit_noises_at_a_baby_that_is_laughing_back.wav	audiocaps	Someone makes fart spit noises at a baby that is laughing back	audio_wav_train/Someone_makes_fart_spit_noises_at_a_baby_that_is_laughing_back.wav	10.0	audio_wav_train_mel/Someone_makes_fart_spit_noises_at_a_baby_that_is_laughing_back_mel.npy.npy	<someone makes fart spit noises& all>@<baby laughs& all>
Birds_coo,_wings_flap,_and_slight_rustling_occurs,_while_a_motor_continually_revs_in_the_background.wav	audiocaps	Birds coo, wings flap, and slight rustling occurs, while a motor continually revs in the background	audio_wav_train/Birds_coo,_wings_flap,_and_slight_rustling_occurs,_while_a_motor_continually_revs_in_the_background.wav	10.0	audio_wav_train_mel/Birds_coo,_wings_flap,_and_slight_rustling_occurs,_while_a_motor_continually_revs_in_the_background_mel.npy.npy	<birds coo& all>@<wings flap& all>@<slight rustling& all>@<motor revs& all>
Birds_are_chirping,_crickets_are_chirping,_rustling_occurs,_and_an_adult_male_speaks.wav	audiocaps	Birds are chirping, crickets are chirping, rustling occurs, and an adult male speaks	audio_wav_train/Birds_are_chirping,_crickets_are_chirping,_rustling_occurs,_and_an_adult_male_speaks.wav	10.0	audio_wav_train_mel/Birds_are_chirping,_crickets_are_chirping,_rustling_occurs,_and_an_adult_male_speaks_mel.npy.npy	<birds chirping& all>@<crickets chirping& all>@<rustling occurs& all>@<adult male speaks& end>
A_child_laughs_outside_as_birds_chirp_from_a_distance,_and_a_woman_laughs_faintly_in_the_background.wav	audiocaps	A child laughs outside as birds chirp from a distance, and a woman laughs faintly in the background	audio_wav_train/A_child_laughs_outside_as_birds_chirp_from_a_distance,_and_a_woman_laughs_faintly_in_the_background.wav	10.0	audio_wav_train_mel/A_child_laughs_outside_as_birds_chirp_from_a_distance,_and_a_woman_laughs_faintly_in_the_background_mel.npy.npy	<child laughs outside& all>@<birds chirp& all>@<woman laughs faintly& end>
Engine_revving_loudly.wav	audiocaps	Engine revving loudly	audio_wav_train/Engine_revving_loudly.wav	10.0	audio_wav_train_mel/Engine_revving_loudly_mel.npy.npy	<engine revving loudly& all>
A_group_of_birds_cheep,_a_man_speaks.wav	audiocaps	A group of birds cheep, a man speaks	audio_wav_train/A_group_of_birds_cheep,_a_man_speaks.wav	10.0	audio_wav_train_mel/A_group_of_birds_cheep,_a_man_speaks_mel.npy.npy	<birds cheep& all>@<man speaks& all>
Birds_are_chirping_and_flapping_their_wings.wav	audiocaps	Birds are chirping and flapping their wings	audio_wav_train/Birds_are_chirping_and_flapping_their_wings.wav	10.0	audio_wav_train_mel/Birds_are_chirping_and_flapping_their_wings_mel.npy.npy	<birds chirping& all>@<wings flapping& all>
Swooshing_sounds_followed_by_a_motor_vehicle_speeding_off_as_the_engine_accelerates.wav	audiocaps	Swooshing sounds followed by a motor vehicle speeding off as the engine accelerates	audio_wav_train/Swooshing_sounds_followed_by_a_motor_vehicle_speeding_off_as_the_engine_accelerates.wav	10.0	audio_wav_train_mel/Swooshing_sounds_followed_by_a_motor_vehicle_speeding_off_as_the_engine_accelerates_mel.npy.npy	<swooshing sounds& start>@<motor vehicle speeding off& end>@<engine accelerates& all>
Woman_speaking_followed_by_baby_crying_and_woman_speaking_again.wav	audiocaps	Woman speaking followed by baby crying and woman speaking again	audio_wav_train/Woman_speaking_followed_by_baby_crying_and_woman_speaking_again.wav	10.0	audio_wav_train_mel/Woman_speaking_followed_by_baby_crying_and_woman_speaking_again_mel.npy.npy	<woman speaking& all>@<baby crying& mid>@<woman speaking again& end>
Whooshing_followed_by_distorted_speech_and_buzzing.wav	audiocaps	Whooshing followed by distorted speech and buzzing	audio_wav_train/Whooshing_followed_by_distorted_speech_and_buzzing.wav	10.0	audio_wav_train_mel/Whooshing_followed_by_distorted_speech_and_buzzing_mel.npy.npy	<whooshing& start>@<distorted speech& mid>@<buzzing& end>
Metal_clashes_and_a_man_speaks.wav	audiocaps	Metal clashes and a man speaks	audio_wav_train/Metal_clashes_and_a_man_speaks.wav	10.0	audio_wav_train_mel/Metal_clashes_and_a_man_speaks_mel.npy.npy	<metal clashes& all>@<man speaks& all>
A_steam_engine_running_on_railroad_tracks_as_steam_heavily_hisses.wav	audiocaps	A steam engine running on railroad tracks as steam heavily hisses	audio_wav_train/A_steam_engine_running_on_railroad_tracks_as_steam_heavily_hisses.wav	10.0	audio_wav_train_mel/A_steam_engine_running_on_railroad_tracks_as_steam_heavily_hisses_mel.npy.npy	<steam engine running on railroad tracks& all>@<steam hisses& all>
Wind_blowing_hard_followed_by_two_men_talking_in_distant_ending_with_a_frog_croaking.wav	audiocaps	Wind blowing hard followed by two men talking in distant ending with a frog croaking	audio_wav_train/Wind_blowing_hard_followed_by_two_men_talking_in_distant_ending_with_a_frog_croaking.wav	10.0	audio_wav_train_mel/Wind_blowing_hard_followed_by_two_men_talking_in_distant_ending_with_a_frog_croaking_mel.npy.npy	<wind blowing hard& start>@<two men talking in distance& mid>@<frog croaking& end>
Liquid_is_spraying_and_people_are_talking.wav	audiocaps	Liquid is spraying and people are talking	audio_wav_train/Liquid_is_spraying_and_people_are_talking.wav	10.0	audio_wav_train_mel/Liquid_is_spraying_and_people_are_talking_mel.npy.npy	<liquid spraying& all>@<people talking& all>
Footsteps_and_then_a_door_is_slammed.wav	audiocaps	Footsteps and then a door is slammed	audio_wav_train/Footsteps_and_then_a_door_is_slammed.wav	10.0	audio_wav_train_mel/Footsteps_and_then_a_door_is_slammed_mel.npy.npy	<footsteps& start>@<door slams& end>
A_man_speaks_with_a_bird_chirping_consistently.wav	audiocaps	A man speaks with a bird chirping consistently	audio_wav_train/A_man_speaks_with_a_bird_chirping_consistently.wav	10.0	audio_wav_train_mel/A_man_speaks_with_a_bird_chirping_consistently_mel.npy.npy	<male speaks& all>@<bird chirping& all>
Several_loud_car_engines_accelerating_and_changing_gears_along_with_the_squeal_of_tires.wav	audiocaps	Several loud car engines accelerating and changing gears along with the squeal of tires	audio_wav_train/Several_loud_car_engines_accelerating_and_changing_gears_along_with_the_squeal_of_tires.wav	10.0	audio_wav_train_mel/Several_loud_car_engines_accelerating_and_changing_gears_along_with_the_squeal_of_tires_mel.npy.npy	<loud car engines accelerating& all>@<squeal of tires& all>
A_man_talking_about_and_demonstrating_the_use_of_power_tool.wav	audiocaps	A man talking about and demonstrating the use of power tool	audio_wav_train/A_man_talking_about_and_demonstrating_the_use_of_power_tool.wav	10.0	audio_wav_train_mel/A_man_talking_about_and_demonstrating_the_use_of_power_tool_mel.npy.npy	<male voice talking about and demonstrating the use of power tool& all>
A_dog_whimpers_and_then_starts_to_yip.wav	audiocaps	A dog whimpers and then starts to yip	audio_wav_train/A_dog_whimpers_and_then_starts_to_yip.wav	10.0	audio_wav_train_mel/A_dog_whimpers_and_then_starts_to_yip_mel.npy.npy	<dog whimpers& start>@<dog yips& end>
A_dog_barks_as_another_one_whimpers,_someone_places_an_item_down.wav	audiocaps	A dog barks as another one whimpers, someone places an item down	audio_wav_train/A_dog_barks_as_another_one_whimpers,_someone_places_an_item_down.wav	10.0	audio_wav_train_mel/A_dog_barks_as_another_one_whimpers,_someone_places_an_item_down_mel.npy.npy	<dog barks& start>@<dog whimpers& mid>@<item placed down& end>
Light_wind_and_rustling.wav	audiocaps	Light wind and rustling	audio_wav_train/Light_wind_and_rustling.wav	10.0	audio_wav_train_mel/Light_wind_and_rustling_mel.npy.npy	<light wind and rustling& all>
A_motorcycle_small_engine_revs_from_far_away_something_crashes_and_people_laugh.wav	audiocaps	A motorcycle small engine revs from far away something crashes and people laugh	audio_wav_train/A_motorcycle_small_engine_revs_from_far_away_something_crashes_and_people_laugh.wav	10.0	audio_wav_train_mel/A_motorcycle_small_engine_revs_from_far_away_something_crashes_and_people_laugh_mel.npy.npy	<small engine revs& start>@<something crashes& mid>@<people laugh& end>
A_woman_is_giving_an_impassioned_speech.wav	audiocaps	A woman is giving an impassioned speech	audio_wav_train/A_woman_is_giving_an_impassioned_speech.wav	10.0	audio_wav_train_mel/A_woman_is_giving_an_impassioned_speech_mel.npy.npy	<woman gives an impassioned speech& all>
A_roar_of_a_large_vehicle_as_it_approaches_while_a_person_screams_something_as_the_vehicle_speeds_away.wav	audiocaps	A roar of a large vehicle as it approaches while a person screams something as the vehicle speeds away	audio_wav_train/A_roar_of_a_large_vehicle_as_it_approaches_while_a_person_screams_something_as_the_vehicle_speeds_away.wav	10.0	audio_wav_train_mel/A_roar_of_a_large_vehicle_as_it_approaches_while_a_person_screams_something_as_the_vehicle_speeds_away_mel.npy.npy	<roar of a large vehicle& start>@<person screams something& mid>@<vehicle speeds away& end>
Water_is_splashing_and_gurgling,_and_an_adult_male_begins_to_speak.wav	audiocaps	Water is splashing and gurgling, and an adult male begins to speak	audio_wav_train/Water_is_splashing_and_gurgling,_and_an_adult_male_begins_to_speak.wav	10.0	audio_wav_train_mel/Water_is_splashing_and_gurgling,_and_an_adult_male_begins_to_speak_mel.npy.npy	<water splashing and gurgling& all>@<adult male begins to speak& start>
Humming_of_passing_traffic_with_wind_blowing.wav	audiocaps	Humming of passing traffic with wind blowing	audio_wav_train/Humming_of_passing_traffic_with_wind_blowing.wav	10.0	audio_wav_train_mel/Humming_of_passing_traffic_with_wind_blowing_mel.npy.npy	<traffic humming& all>@<wind blowing& all>
Water_is_flowing_making_bubbly_sounds_and_splashing_around.wav	audiocaps	Water is flowing making bubbly sounds and splashing around	audio_wav_train/Water_is_flowing_making_bubbly_sounds_and_splashing_around.wav	10.0	audio_wav_train_mel/Water_is_flowing_making_bubbly_sounds_and_splashing_around_mel.npy.npy	<water flowing and bubbling sounds& all>@<splashing sounds& all>
Footsteps_and_rustling_followed_by_a_scream_and_a_light_bang.wav	audiocaps	Footsteps and rustling followed by a scream and a light bang	audio_wav_train/Footsteps_and_rustling_followed_by_a_scream_and_a_light_bang.wav	10.0	audio_wav_train_mel/Footsteps_and_rustling_followed_by_a_scream_and_a_light_bang_mel.npy.npy	<footsteps and rustling& all>@<scream& mid>@<light bang& end>
Water_flowing_and_splashing_followed_by_a_man_speaking.wav	audiocaps	Water flowing and splashing followed by a man speaking	audio_wav_train/Water_flowing_and_splashing_followed_by_a_man_speaking.wav	10.0	audio_wav_train_mel/Water_flowing_and_splashing_followed_by_a_man_speaking_mel.npy.npy	<water flowing and splashing& all>@<man speaking& mid>
A_man_is_speaking_and_water_is_gurgling_in_the_background.wav	audiocaps	A man is speaking and water is gurgling in the background	audio_wav_train/A_man_is_speaking_and_water_is_gurgling_in_the_background.wav	10.0	audio_wav_train_mel/A_man_is_speaking_and_water_is_gurgling_in_the_background_mel.npy.npy	<man speaking& all>@<water gurgling& all>
A_woman_speaks_as_food_sizzles_and_stirred_in_a_pan.wav	audiocaps	A woman speaks as food sizzles and stirred in a pan	audio_wav_train/A_woman_speaks_as_food_sizzles_and_stirred_in_a_pan.wav	10.0	audio_wav_train_mel/A_woman_speaks_as_food_sizzles_and_stirred_in_a_pan_mel.npy.npy	<woman speaks& all>@<food sizzles& start>@<food stirred in a pan& mid>
A_man's_voice_is_overlapped_with_a_dog_barking.wav	audiocaps	A man's voice is overlapped with a dog barking	audio_wav_train/A_man's_voice_is_overlapped_with_a_dog_barking.wav	10.0	audio_wav_train_mel/A_man's_voice_is_overlapped_with_a_dog_barking_mel.npy.npy	<male voice& all>@<dog barking& all>
A_train_passes_and_sounds_a_horn.wav	audiocaps	A train passes and sounds a horn	audio_wav_train/A_train_passes_and_sounds_a_horn.wav	10.0	audio_wav_train_mel/A_train_passes_and_sounds_a_horn_mel.npy.npy	<train passes& all>@<horn sounds& mid>
Distant_humming_of_an_engine_grows_louder,_bugs_chirp,_and_wind_blows.wav	audiocaps	Distant humming of an engine grows louder, bugs chirp, and wind blows	audio_wav_train/Distant_humming_of_an_engine_grows_louder,_bugs_chirp,_and_wind_blows.wav	10.0	audio_wav_train_mel/Distant_humming_of_an_engine_grows_louder,_bugs_chirp,_and_wind_blows_mel.npy.npy	<distant humming of an engine& start>@<bugs chirp& mid>@<wind blows& all>
Wind_blows_and_birds_tweet.wav	audiocaps	Wind blows and birds tweet	audio_wav_train/Wind_blows_and_birds_tweet.wav	10.0	audio_wav_train_mel/Wind_blows_and_birds_tweet_mel.npy.npy	<wind blows& all>@<birds tweet& all>
Two_male_voices_talking.wav	audiocaps	Two male voices talking	audio_wav_train/Two_male_voices_talking.wav	10.0	audio_wav_train_mel/Two_male_voices_talking_mel.npy.npy	<two male voices talking& all>
A_female_voice_speaking.wav	audiocaps	A female voice speaking	audio_wav_train/A_female_voice_speaking.wav	10.0	audio_wav_train_mel/A_female_voice_speaking_mel.npy.npy	<female voice speaking& all>
A_bug_flies_and_buzzes,_stops_and_then_continues_to_buzz_again.wav	audiocaps	A bug flies and buzzes, stops and then continues to buzz again	audio_wav_train/A_bug_flies_and_buzzes,_stops_and_then_continues_to_buzz_again.wav	10.0	audio_wav_train_mel/A_bug_flies_and_buzzes,_stops_and_then_continues_to_buzz_again_mel.npy.npy	<bug buzzes& start>@<bug stops buzzing& mid>@<bug buzzes again& end>
Ambient_traffic_noise_and_beeping.wav	audiocaps	Ambient traffic noise and beeping	audio_wav_train/Ambient_traffic_noise_and_beeping.wav	10.0	audio_wav_train_mel/Ambient_traffic_noise_and_beeping_mel.npy.npy	<ambient traffic noise& all>@<beeping& all>
A_goat_bleats_nearby.wav	audiocaps	A goat bleats nearby	audio_wav_train/A_goat_bleats_nearby.wav	10.0	audio_wav_train_mel/A_goat_bleats_nearby_mel.npy.npy	<goat bleats nearby& all>
A_toilet_flushing_and_clanging_sounds.wav	audiocaps	A toilet flushing and clanging sounds	audio_wav_train/A_toilet_flushing_and_clanging_sounds.wav	10.0	audio_wav_train_mel/A_toilet_flushing_and_clanging_sounds_mel.npy.npy	<toilet flushing& start>@<clanging sounds& mid>@<toilet flushing& end>
A_woman_is_speaking.wav	audiocaps	A woman is speaking	audio_wav_train/A_woman_is_speaking.wav	10.0	audio_wav_train_mel/A_woman_is_speaking_mel.npy.npy	<woman is speaking& all>
Some_knocking_and_rubbing.wav	audiocaps	Some knocking and rubbing	audio_wav_train/Some_knocking_and_rubbing.wav	10.0	audio_wav_train_mel/Some_knocking_and_rubbing_mel.npy.npy	<knocking& start>@<rubbing& mid>@<silence& end>
Leaves_blowing_in_the_wind.wav	audiocaps	Leaves blowing in the wind	audio_wav_train/Leaves_blowing_in_the_wind.wav	10.0	audio_wav_train_mel/Leaves_blowing_in_the_wind_mel.npy.npy	<leaves blowing in the wind& all>
Loud_wind_noises_and_a_car_horn_and_a_person_talking_at_the_end.wav	audiocaps	Loud wind noises and a car horn and a person talking at the end	audio_wav_train/Loud_wind_noises_and_a_car_horn_and_a_person_talking_at_the_end.wav	10.0	audio_wav_train_mel/Loud_wind_noises_and_a_car_horn_and_a_person_talking_at_the_end_mel.npy.npy	<loud wind noises& all>@<car horn& mid>@<person talking& end>
A_machine_runs_continuously.wav	audiocaps	A machine runs continuously	audio_wav_train/A_machine_runs_continuously.wav	10.0	audio_wav_train_mel/A_machine_runs_continuously_mel.npy.npy	<machine runs continuously& all>
A_motorcycle_idling_then_accelerates_shortly_thereafter.wav	audiocaps	A motorcycle idling then accelerates shortly thereafter	audio_wav_train/A_motorcycle_idling_then_accelerates_shortly_thereafter.wav	10.0	audio_wav_train_mel/A_motorcycle_idling_then_accelerates_shortly_thereafter_mel.npy.npy	<motorcycle idling& start>@<motorcycle accelerates& mid>
Engine_idling_roughly.wav	audiocaps	Engine idling roughly	audio_wav_train/Engine_idling_roughly.wav	10.0	audio_wav_train_mel/Engine_idling_roughly_mel.npy.npy	<engine idling roughly& all>
A_person_talks_nearby_as_an_engine_idles_nearby_and_wind_blows.wav	audiocaps	A person talks nearby as an engine idles nearby and wind blows	audio_wav_train/A_person_talks_nearby_as_an_engine_idles_nearby_and_wind_blows.wav	10.0	audio_wav_train_mel/A_person_talks_nearby_as_an_engine_idles_nearby_and_wind_blows_mel.npy.npy	<person talks nearby& all>@<engine idles& all>@<wind blows& all>
Loud_snoring_followed_by_a_male_voice_speaking.wav	audiocaps	Loud snoring followed by a male voice speaking	audio_wav_train/Loud_snoring_followed_by_a_male_voice_speaking.wav	10.0	audio_wav_train_mel/Loud_snoring_followed_by_a_male_voice_speaking_mel.npy.npy	<loud snoring& start>@<male voice speaking& end>
A_group_of_birds_are_cooing.wav	audiocaps	A group of birds are cooing	audio_wav_train/A_group_of_birds_are_cooing.wav	10.0	audio_wav_train_mel/A_group_of_birds_are_cooing_mel.npy.npy	<group of birds cooing& all>
A_toilet_is_flushed_slowly_and_a_woman_speaks.wav	audiocaps	A toilet is flushed slowly and a woman speaks	audio_wav_train/A_toilet_is_flushed_slowly_and_a_woman_speaks.wav	10.0	audio_wav_train_mel/A_toilet_is_flushed_slowly_and_a_woman_speaks_mel.npy.npy	<toilet is flushed slowly& start>@<woman speaks& all>
Wind_noise_and_gun_fire_sounds_with_a_person_talking.wav	audiocaps	Wind noise and gun fire sounds with a person talking	audio_wav_train/Wind_noise_and_gun_fire_sounds_with_a_person_talking.wav	10.0	audio_wav_train_mel/Wind_noise_and_gun_fire_sounds_with_a_person_talking_mel.npy.npy	<wind noise& all>@<gun fire sounds& all>@<person talking& all>
Power_tools_run.wav	audiocaps	Power tools run	audio_wav_train/Power_tools_run.wav	10.0	audio_wav_train_mel/Power_tools_run_mel.npy.npy	<power tools run& all>
An_engine_works_while_some_frogs_croak.wav	audiocaps	An engine works while some frogs croak	audio_wav_train/An_engine_works_while_some_frogs_croak.wav	10.0	audio_wav_train_mel/An_engine_works_while_some_frogs_croak_mel.npy.npy	<engine works& all>@<frogs croak& all>
A_bell_chiming.wav	audiocaps	A bell chiming	audio_wav_train/A_bell_chiming.wav	10.0	audio_wav_train_mel/A_bell_chiming_mel.npy.npy	<bell chiming& all>
A_man_speaking_followed_by_glass_shuffling_then_wood_clanking_before_glass_clanks_proceeded_by_liquid_pouring_into_a_container.wav	audiocaps	A man speaking followed by glass shuffling then wood clanking before glass clanks proceeded by liquid pouring into a container	audio_wav_train/A_man_speaking_followed_by_glass_shuffling_then_wood_clanking_before_glass_clanks_proceeded_by_liquid_pouring_into_a_container.wav	10.0	audio_wav_train_mel/A_man_speaking_followed_by_glass_shuffling_then_wood_clanking_before_glass_clanks_proceeded_by_liquid_pouring_into_a_container_mel.npy.npy	<man speaking& all>@<glass shuffling& mid>@<wood clanking& mid>@<glass clanks& mid>@<liquid pouring into a container& end>
A_machine_works_away.wav	audiocaps	A machine works away	audio_wav_train/A_machine_works_away.wav	10.0	audio_wav_train_mel/A_machine_works_away_mel.npy.npy	<machine works away& all>
An_attempt_to_start_an_engine,_some_part_of_it_sparks.wav	audiocaps	An attempt to start an engine, some part of it sparks	audio_wav_train/An_attempt_to_start_an_engine,_some_part_of_it_sparks.wav	10.0	audio_wav_train_mel/An_attempt_to_start_an_engine,_some_part_of_it_sparks_mel.npy.npy	<attempt to start an engine& all>@<sparks& mid>
A_cat_is_making_noise_and_then_a_vehicle_drives_by.wav	audiocaps	A cat is making noise and then a vehicle drives by	audio_wav_train/A_cat_is_making_noise_and_then_a_vehicle_drives_by.wav	10.0	audio_wav_train_mel/A_cat_is_making_noise_and_then_a_vehicle_drives_by_mel.npy.npy	<cat is making noise& all>@<vehicle drives by& end>
Several_emergency_sirens_are_triggered_followed_by_vehicles_moving_nearby.wav	audiocaps	Several emergency sirens are triggered followed by vehicles moving nearby	audio_wav_train/Several_emergency_sirens_are_triggered_followed_by_vehicles_moving_nearby.wav	10.0	audio_wav_train_mel/Several_emergency_sirens_are_triggered_followed_by_vehicles_moving_nearby_mel.npy.npy	<emergency sirens triggered& start>@<vehicles moving nearby& all>
A_person_talking_and_then_using_sandpaper_on_an_object.wav	audiocaps	A person talking and then using sandpaper on an object	audio_wav_train/A_person_talking_and_then_using_sandpaper_on_an_object.wav	10.0	audio_wav_train_mel/A_person_talking_and_then_using_sandpaper_on_an_object_mel.npy.npy	<person talking& all>@<using sandpaper on an object& start>
A_short_sudden_burst_followed_by_a_laugh.wav	audiocaps	A short sudden burst followed by a laugh	audio_wav_train/A_short_sudden_burst_followed_by_a_laugh.wav	10.0	audio_wav_train_mel/A_short_sudden_burst_followed_by_a_laugh_mel.npy.npy	<short sudden burst& start>@<laugh& end>
Wind_blows_and_people_laugh_followed_by_a_horse_neighing.wav	audiocaps	Wind blows and people laugh followed by a horse neighing	audio_wav_train/Wind_blows_and_people_laugh_followed_by_a_horse_neighing.wav	10.0	audio_wav_train_mel/Wind_blows_and_people_laugh_followed_by_a_horse_neighing_mel.npy.npy	<wind blows& all>@<people laugh& all>@<horse neighs& end>
Man_speaking_in_a_foreign_language_into_a_microphone.wav	audiocaps	Man speaking in a foreign language into a microphone	audio_wav_train/Man_speaking_in_a_foreign_language_into_a_microphone.wav	10.0	audio_wav_train_mel/Man_speaking_in_a_foreign_language_into_a_microphone_mel.npy.npy	<man speaking in a foreign language into a microphone& all>
Door_sound_with_woman_chuckling.wav	audiocaps	Door sound with woman chuckling	audio_wav_train/Door_sound_with_woman_chuckling.wav	10.0	audio_wav_train_mel/Door_sound_with_woman_chuckling_mel.npy.npy	<door sound& all>@<woman chuckling& all>
Squeaking_with_people_speaking_and_laughing_as_traffic_passes.wav	audiocaps	Squeaking with people speaking and laughing as traffic passes	audio_wav_train/Squeaking_with_people_speaking_and_laughing_as_traffic_passes.wav	10.0	audio_wav_train_mel/Squeaking_with_people_speaking_and_laughing_as_traffic_passes_mel.npy.npy	<people speaking and laughing& all>@<squeaking& start>@<traffic passes& mid>
Male_voices_talking_over_static_mic.wav	audiocaps	Male voices talking over static mic	audio_wav_train/Male_voices_talking_over_static_mic.wav	10.0	audio_wav_train_mel/Male_voices_talking_over_static_mic_mel.npy.npy	<male voices talking over static mic& all>
